160755	pentatonisk	 adj.	pentatonisk
160756	penthouse	 subst.	penthouse
160757	pentry	 subst.	pentry
160758	penultima	 subst.	penultima
160759	peon	 subst.	peon
160762	peperoni	 subst.	peperoni
160763	pepino	 subst.	pepino
160763	pepinosallad		pepino
160765	pepita	 subst.	pepita
160766	pepitarutig	 adj.	pepitarutig
160768_1	helpepp		pepp
160768_1	jättepepp		pepp
160768_1	pepp	 subst.	pepp
160768_1	tokpepp		pepp
160768_2	pepp	 adj.	pepp
160769	peppa	 verb	peppa
160770	cayennepeppar		peppar
160770	kryddpeppar		peppar
160770	peppar	 subst.	peppar
160770	pepparkorn		peppar
160770	svartpeppar		peppar
160770	vitpeppar		peppar
160771	pepparkaka	 subst.	pepparkaka
160771	pepparkaksdeg		pepparkaka
160771	pepparkaksform		pepparkaka
160775	pepparkaksgris	 subst.	pepparkaksgris
160776	pepparkaksgubbe	 subst.	pepparkaksgubbe
160778	pepparkakshjärta	 subst.	pepparkakshjärta
160780	pepparkakshus	 subst.	pepparkakshus
160782	pepparkorn	 subst.	pepparkorn
160784	pepparkornsögon	 subst.	pepparkornsögon
160785	pepparkvarn	 subst.	pepparkvarn
160787	pepparmint	 subst.	pepparmint
160787	pepparmintskaramell		pepparmint
160787	pepparmyntsolja		pepparmint
160790	pepparmintsolja	 subst.	pepparmintsolja
160791	pepparmynt	 subst.	pepparmynt
160792	pepparmynta	 subst.	pepparmynta
160794	pepparmyntsolja	 subst.	pepparmyntsolja
160796	pepparrot	 subst.	pepparrot
160796	pepparrotskött		pepparrot
160796	pepparrotssås		pepparrot
160798	pepparrotskött	 subst.	pepparrotskött
160802	peppning	 subst.	peppning
160803	peppra	 verb	peppra
160804	pepprad	 adj.	pepprad
160805	pepsin	 subst.	pepsin
160806	pep-talk	 subst.	pep-talk
160807	pep talk		peptalk
160807	peptalk	 subst.	peptalk
160808	peptid	 subst.	peptid
160809	per	 preposition	per
160810	perborat	 subst.	perborat
160811	percale	 subst.	percale
160812	percentil	 subst.	percentil
160813	perception	 subst.	perception
160814	perceptuell	 adj.	perceptuell
160815	percipiera	 verb	percipiera
160816	percussion	 subst.	percussion
160817	percussionist	 subst.	percussionist
160818_1	perenn	 adj.	perenn
160818_2	perenn	 subst.	perenn
160819	perestrojka	 subst.	perestrojka
160820_1	perfekt	 adj.	perfekt
160820_1	perfektion		perfekt
160820_2	perfekt	 subst.	perfekt
160821	perfektion	 subst.	perfektion
160823	perfektionism	 subst.	perfektionism
160824	perfektionist	 subst.	perfektionist
160825	perfektiv	 adj.	perfektiv
160826	perfektparticip	 subst.	perfektparticip
160827	perfektum	 subst.	perfektum
160828	perfid	 adj.	perfid
160829	perfiditet	 subst.	perfiditet
160830	perforation	 subst.	perforation
160831	perforator	 subst.	perforator
160832	perforera	 verb	perforera
160833	perforering	 subst.	perforering
160833	perforeringsmaskin		perforering
160835	performance	 subst.	performance
160835	performanceartist		performance
160837	performativ	 adj.	performativ
160838	perfusionist	 subst.	perfusionist
160839	pergament	 subst.	pergament
160839	pergamentfynd		pergament
160839	pergamenthandskrift		pergament
160840	pergamentband	 subst.	pergamentband
160844	pergamentrulle	 subst.	pergamentrulle
160845	pergola	 subst.	pergola
160845	rosenpergola		pergola
160846	perifer	 adj.	perifer
160847	periferi	 subst.	periferi
160848	perifras	 subst.	perifras
160849	perifrastisk	 adj.	perifrastisk
160850	perigeum	 subst.	perigeum
160851	perihelium	 subst.	perihelium
160852	perimetri	 subst.	perimetri
160853	perinatal	 adj.	perinatal
160854	perineum	 subst.	perineum
160855	depressionsperiod		period
160855	femårsperiod		period
160855	juraperioden		period
160855	köldperiod		period
160855	period	 subst.	period
160855	periodindelning		period
160855	periodsiffror		period
160855	regnperiod		period
160855	ämbetsperiod		period
160856	periodare	 subst.	periodare
160857	periodicitet	 subst.	periodicitet
160859	periodisera	 verb	periodisera
160860	periodisk	 adj.	periodisk
160863	periodsupare	 subst.	periodsupare
160864	periodtal	 subst.	periodtal
160865	periodvis	 adv.	periodvis
160866	peripeti	 subst.	peripeti
160867	periskop	 subst.	periskop
160868	periskopisk	 adj.	periskopisk
160869	peristaltik	 subst.	peristaltik
160870	peristaltisk	 adj.	peristaltisk
160871	peristyl	 subst.	peristyl
160872	peritonit	 subst.	peritonit
160873	perkal	 subst.	perkal
160874	perkloretylen	 subst.	perkloretylen
160875	perkolation	 subst.	perkolation
160876	perkolator	 subst.	perkolator
160876	perkolatorbryggare		perkolator
160878_1	perkussion	 subst.	perkussion
160878_1	perkussionshammare		perkussion
160878_1	perkussionsinstrument		perkussion
160878_1	perkussionsljud		perkussion
160878_2	perkussion	 subst.	perkussion
160879	perkussionist	 subst.	perkussionist
160881	perkussionsinstrument	 subst.	perkussionsinstrument
160884	perkutan	 adj.	perkutan
160885	perlator	 subst.	perlator
160886	perm	 subst.	perm
160887	permafrost	 subst.	permafrost
160888	permakultur	 subst.	permakultur
160889	permanens	 subst.	permanens
160890_1	permanent	 adj.	permanent
160890_1	rakpermanent		permanent
160890_2	permanent	 subst.	permanent
160891	permanenta	 verb	permanenta
160892	permanenta sig	 verb	permanenta sig
160893	permeabel	 adj.	permeabel
160894	permeabilitet	 subst.	permeabilitet
160895	bondpermis		permis
160895	permis	 subst.	permis
160896	bondpermission		permission
160896	nattpermission		permission
160896	permission	 subst.	permission
160896	permissionsförbud		permission
160896	permissionsregler		permission
160896	permissionssedel		permission
160896	sjukpermission		permission
160901	permittent	 subst.	permittent
160901	permittenttrafik		permittent
160904	permittent		permittera
160904	permittera	 verb	permittera
160905	permutation	 subst.	permutation
160906	permutera	 verb	permutera
160907	perniciös	 adj.	perniciös
160908	pernod	 subst.	pernod
160909	peroral	 adj.	peroral
160910	perpendikel	 subst.	perpendikel
160911	perpendikulär	 adj.	perpendikulär
160912	perpetuell	 adj.	perpetuell
160913	perpetuum mobile	 subst.	perpetuum mobile
160914	perplex	 adj.	perplex
160915	perrong	 subst.	perrong
160916_1	pers	 subst.	pers
160916_2	pers	 subst.	pers
160917	persa	 verb	persa
160918	klädespersedel		persedel
160918	persedel	 subst.	persedel
160918	persedelpåse		persedel
160920	persedelvård	 subst.	persedelvård
160921	perser	 subst.	perser
160921	perserkonungen		perser
160921	perserriket		perser
160922	perserkatt	 subst.	perserkatt
160925	perseveration	 subst.	perseveration
160926	persian	 subst.	persian
160926	persiankrage		persian
160926	persianmössa		persian
160929	persianpäls	 subst.	persianpäls
160930	persienn	 subst.	persienn
160930	persiennlamell		persienn
160933	persiflage	 subst.	persiflage
160934	persiflera	 verb	persiflera
160935	persika	 subst.	persika
160935	persikoblomma		persika
160935	persikofärgad		persika
160937	persikofärgad	 adj.	persikofärgad
160939	persikohy	 subst.	persikohy
160941	persilja	 subst.	persilja
160941	persiljekvist		persilja
160941	persiljesmör		persilja
160945	persiljesmör	 subst.	persiljesmör
160948	persimon	 subst.	persimon
160949	persisk	 adj.	persisk
160950	persiska	 subst.	persiska
160951	persistent	 adj.	persistent
160952	civilperson		person
160952	huvudperson		person
160952	mansperson		person
160952	myndighetsperson		person
160952	person	 subst.	person
160952	personbevis		person
160952	personböjning		person
160952	persongalleri		person
160952	personnummer		person
160952	persontransport		person
160953_1	persona	 subst.	persona
160953_2	persona	 subst.	persona
160954	personage	 subst.	personage
160956	extrapersonal		personal
160956	nattpersonal		personal
160956	personal	 subst.	personal
160956	personalansvar		personal
160956	personalavdelning		personal
160956	personalbrist		personal
160956	personalmöte		personal
160956	personalstyrka		personal
160956	servicepersonal		personal
160956	sjukvårdspersonal		personal
160961	personalavdelning	 subst.	personalavdelning
160964	personalchef	 subst.	personalchef
160967	personalia	 subst.	personalia
160968	personalier	 subst.	personalier
160970	personalism	 subst.	personalism
160978	personalorganisation	 subst.	personalorganisation
160980	personalrum	 subst.	personalrum
160983	personaltidning	 subst.	personaltidning
160985	personalunion	 subst.	personalunion
160987	personalutbildning	 subst.	personalutbildning
160990	personangrepp	 subst.	personangrepp
160992	personbevis	 subst.	personbevis
160994	personbil	 subst.	personbil
160996	personbästa	 subst.	personbästa
160998	persondator	 subst.	persondator
160999	personell	 adj.	personell
161000	personfråga	 subst.	personfråga
161001	personförsäkring	 subst.	personförsäkring
161003	persongalleri	 subst.	persongalleri
161006	personhistoria	 subst.	personhistoria
161007	personhistorisk	 adj.	personhistorisk
161008	personifiera	 verb	personifiera
161009	personifikation	 subst.	personifikation
161011	personkemi	 subst.	personkemi
161012	personkilometer	 subst.	personkilometer
161014	personkonto	 subst.	personkonto
161016	personkult	 subst.	personkult
161018	personlig	 adj.	personlig
161019	personligen	 adv.	personligen
161020	personlighet	 subst.	personlighet
161020	personlighetsförändring		personlighet
161020	personlighetstest		personlighet
161020	personlighetstyp		personlighet
161020	personlighetsutveckling		personlighet
161023	personlighetsklyvning	 subst.	personlighetsklyvning
161029	personnamn	 subst.	personnamn
161029	personnamnsforskning		personnamn
161031	personnummer	 subst.	personnummer
161034	personobjekt	 subst.	personobjekt
161036	personregister	 subst.	personregister
161038	personröst	 subst.	personröst
161039	personrösta	 verb	personrösta
161040	personskada	 subst.	personskada
161042	personskildring	 subst.	personskildring
161043	personsökare	 subst.	personsökare
161044	persontrafik	 subst.	persontrafik
161046	persontåg	 subst.	persontåg
161048	personundersökning	 subst.	personundersökning
161050	personuppgift	 subst.	personuppgift
161050	personuppgiftsansvarig		personuppgift
161050	personuppgiftsbiträde		personuppgift
161050	personuppgiftsincident		personuppgift
161050	personuppgiftslagen		personuppgift
161055	personvagn	 subst.	personvagn
161055	personvagnspark		personvagn
161055	personvagnssektor		personvagn
161058	personval	 subst.	personval
161060	personvåg	 subst.	personvåg
161062	perspektiv	 subst.	perspektiv
161062	perspektivlära		perspektiv
161062	perspektivmålning		perspektiv
161063	perspektivbild	 subst.	perspektivbild
161064	perspektivfönster	 subst.	perspektivfönster
161065	perspektivförskjutning	 subst.	perspektivförskjutning
161066	perspektivisk	 adj.	perspektivisk
161068	perspektivlös	 adj.	perspektivlös
161072	perspiration	 subst.	perspiration
161073	perspirera	 verb	perspirera
161074	perstorpsplatta	 subst.	perstorpsplatta
161075	perturbation	 subst.	perturbation
161076	peruan	 subst.	peruan
161077	peruansk	 adj.	peruansk
161078	peruanska	 subst.	peruanska
161079	peruk	 subst.	peruk
161080	perukmakare	 subst.	perukmakare
161081	perukstock	 subst.	perukstock
161083	pervers	 adj.	pervers
161084	perversion	 subst.	perversion
161085	perversitet	 subst.	perversitet
161086	pervertera	 verb	pervertera
161087	peseta	 subst.	peseta
161088	peso	 subst.	peso
161089	pessar	 subst.	pessar
161090	pessimism	 subst.	pessimism
161092	pessimist	 subst.	pessimist
161093	pessimistisk	 adj.	pessimistisk
161094	blodpest		pest
161094	böldpest		pest
161094	harpest		pest
161094	kräftpest		pest
161094	lungpest		pest
161094	pest	 subst.	pest
161094	svinpest		pest
161096	pesticid	 subst.	pesticid
161097	pestilens	 subst.	pestilens
161098	pestilensrot	 subst.	pestilensrot
161100	pesto	 subst.	pesto
161101	pestskråp	 subst.	pestskråp
161102	pet	 subst.	pet
161103	peta	 verb	peta
161104	peterspenning	 subst.	peterspenning
161105	pet-flaska	 subst.	pet-flaska
161106	petflaska	 subst.	petflaska
161107	petgöra	 subst.	petgöra
161109	petig	 adj.	petig
161110	petimeter	 subst.	petimeter
161111	petimäter	 subst.	petimäter
161111	petimäterrättvisa		petimäter
161113	petit	 subst.	petit
161113	petitnotis		petit
161113	petitstil		petit
161114	petit mal	 subst.	petit mal
161115	petita	 subst.	petita
161116	petit-chou	 subst.	petit-chou
161117	petitess	 subst.	petitess
161118	masspetition		petition
161118	petition	 subst.	petition
161118	petitionslista		petition
161121	petits points	 subst.	petits points
161123	petmoj	 subst.	petmoj
161125	petnoga	 adj.	petnoga
161126	petrifiera	 verb	petrifiera
161126	petrifierad		petrifiera
161128	petrifikat	 subst.	petrifikat
161129	petrografi	 subst.	petrografi
161130	petrokemisk	 adj.	petrokemisk
161131	petrol	 subst.	petrol
161131	petrolfärgad		petrol
161132	petroleum	 subst.	petroleum
161132	petroleumindustri		petroleum
161132	petroleumprodukter		petroleum
161136	petruskors	 subst.	petruskors
161137	petsäker	 adj.	petsäker
161138	petting	 subst.	petting
161139	petunia	 subst.	petunia
161140	pfennig	 subst.	pfennig
161141	pH	 subst.	pH
161141	pH-värde		pH
161142	phishing	 subst.	phishing
161144	physalis	 subst.	physalis
161145	pi	 subst.	pi
161146	piaff	 subst.	piaff
161147	pianino	 subst.	pianino
161148_1	pianissimo	 adv.	pianissimo
161148_2	pianissimo	 subst.	pianissimo
161149	jazzpianist		pianist
161149	konsertpianist		pianist
161149	pianist	 subst.	pianist
161150_1	kammarpiano		piano
161150_1	piano	 subst.	piano
161150_1	pianolektion		piano
161150_1	pianolärare		piano
161150_1	pianostämmare		piano
161150_1	pianovirtuos		piano
161150_1	spikpiano		piano
161150_2	piano	 adv.	piano
161152	pianobar	 subst.	pianobar
161159	pianokonsert	 subst.	pianokonsert
161162	pianola	 subst.	pianola
161169	pianosonat	 subst.	pianosonat
161172	pianostol	 subst.	pianostol
161178	pianotråd	 subst.	pianotråd
161181	piassava	 subst.	piassava
161181	piassavaborst		piassava
161181	piassavakvast		piassava
161181	piassavapalm		piassava
161186	piaster	 subst.	piaster
161187	piazza	 subst.	piazza
161188	picador	 subst.	picador
161189	piccola	 subst.	piccola
161190	piccolaflöjt	 subst.	piccolaflöjt
161191	piccolo	 subst.	piccolo
161192_1	pick	 subst.	pick
161192_2	pick	 subst.	pick
161193	picka	 verb	picka
161194	pickadoll	 subst.	pickadoll
161195	pickalurven	 subst.	pickalurven
161196	pickelhuva	 subst.	pickelhuva
161197	pickels	 subst.	pickels
161198	pickla	 verb	pickla
161199	pickles	 subst.	pickles
161200	picknick	 subst.	picknick
161200	picknickkorg		picknick
161200	picknicksällskap		picknick
161201	picknicka	 verb	picknicka
161204	pickolo	 subst.	pickolo
161205	pickup	 subst.	pickup
161206	picot	 subst.	picot
161207	pidgin	 subst.	pidgin
161207	pidginengelska		pidgin
161208	pidginengelska	 subst.	pidginengelska
161210	piedestal	 subst.	piedestal
161211	pierca	 verb	pierca
161212	pierrot	 subst.	pierrot
161213	pietà	 subst.	pietà
161213	pietàbild		pietà
161213	pietàgrupp		pietà
161214	pietet	 subst.	pietet
161215	pietetsfull	 adj.	pietetsfull
161216	pietism	 subst.	pietism
161217	pietist	 subst.	pietist
161218	pietistisk	 adj.	pietistisk
161221	piff	 subst.	piff
161222	piffa upp	 verb	piffa upp
161223	piffig	 adj.	piffig
161224	barnpiga		piga
161224	bondpiga		piga
161224	piga	 subst.	piga
161224	pigfasoner		piga
161224	pigkammare		piga
161224	pigroman		piga
161225	pigavdrag	 subst.	pigavdrag
161226	pigdebatt	 subst.	pigdebatt
161228_1	järnpigg		pigg
161228_1	kvällspigg		pigg
161228_1	morgonpigg		pigg
161228_1	pigg	 adj.	pigg
161228_2	pigg	 subst.	pigg
161229	pigga upp	 verb	pigga upp
161230	piggelin	 adj.	piggelin
161231	pigghaj	 subst.	pigghaj
161233	piggna till	 verb	piggna till
161234	piggsvin	 subst.	piggsvin
161237	piggvar	 subst.	piggvar
161237	piggvarsfilé		piggvar
161241	hudpigment		pigment
161241	pigment	 subst.	pigment
161241	pigmenterad		pigment
161241	pigmentering		pigment
161241	pigmentfläck		pigment
161241	pigmentlager		pigment
161241	pigmenttryck		pigment
161242	pigmenterad	 adj.	pigmenterad
161244	pigmentering	 subst.	pigmentering
161246	pigmentfläck	 subst.	pigmentfläck
161250	pigroman	 subst.	pigroman
161253	pigtittare	 subst.	pigtittare
161254	pigtjusare	 subst.	pigtjusare
161255	ispik		pik
161255	pik	 subst.	pik
161255	pika		pik
161255	pikhacka		pik
161255	pikstav		pik
161256	pika	 verb	pika
161258	pikador	 subst.	pikador
161259	pikant	 adj.	pikant
161260	pikanteri	 subst.	pikanteri
161261	pikantsås	 subst.	pikantsås
161262	pikaresk	 subst.	pikaresk
161263	pikareskroman	 subst.	pikareskroman
161264_1	piké	 subst.	piké
161264_1	pikémönster		piké
161264_1	pikéskjorta		piké
161264_1	pikétröja		piké
161264_1	pikéväst		piké
161264_2	piké	 subst.	piké
161265	pikera	 verb	pikera
161266	piket	 subst.	piket
161267	piketbil	 subst.	piketbil
161268	pikhacka	 subst.	pikhacka
161270	piko-	 förled	piko-
161270	pikofarad		piko-
161273	pikrinsyra	 subst.	pikrinsyra
161274	pikstav	 subst.	pikstav
161276	piktografisk	 adj.	piktografisk
161277	piktogram	 subst.	piktogram
161278	piktur	 subst.	piktur
161279	pikyxa	 subst.	pikyxa
161282	pikétröja	 subst.	pikétröja
161285	hängpil		pil
161285	mandelpil		pil
161285	pil	 subst.	pil
161285	pilallé		pil
161285	pilkoger		pil
161285	pilregn		pil
161285	pilsnabb		pil
161285	piltavla		pil
161285	silverpil		pil
161285	tårpil		pil
161286	pila	 verb	pila
161287	lammpilaff		pilaff
161287	pilaff	 subst.	pilaff
161287	pilaffris		pilaff
161288	pilaffris	 subst.	pilaffris
161291	pilaster	 subst.	pilaster
161291	pilasterkapitäl		pilaster
161293	pilates	 subst.	pilates
161293	pilatesboll		pilates
161293	pilatesmatta		pilates
161296	pilbåge	 subst.	pilbåge
161297	pilfink	 subst.	pilfink
161298	pilgift	 subst.	pilgift
161299	pilgrim	 subst.	pilgrim
161299	pilgrimsdräkt		pilgrim
161299	pilgrimståg		pilgrim
161301	pilgrimsfalk	 subst.	pilgrimsfalk
161303	pilgrimsfärd	 subst.	pilgrimsfärd
161305	pilgrimsmussla	 subst.	pilgrimsmussla
161306	pilgrimsstav	 subst.	pilgrimsstav
161308	pilk	 subst.	pilk
161309	pilka	 verb	pilka
161310	pilkoger	 subst.	pilkoger
161313	pill	 subst.	pill
161314	pilla	 verb	pilla
161315	pilleknarkare	 subst.	pilleknarkare
161316	pillemarisk	 adj.	pillemarisk
161317	lyckopiller		piller
161317	p-piller		piller
161317	piller	 subst.	piller
161317	pillerburk		piller
161317	sockerpiller		piller
161317	sömnpiller		piller
161318	pillerbagge	 subst.	pillerbagge
161319	pillerburk	 subst.	pillerburk
161322	pillertrillare	 subst.	pillertrillare
161323	pillig	 adj.	pillig
161324	pillra	 verb	pillra
161325	pillrig	 adj.	pillrig
161326	pilot-	 förled	pilot-
161326	pilotavsnitt		pilot-
161326	pilotfall		pilot-
161326	pilotprojekt		pilot-
161326	pilotstudie		pilot-
161326	pilotundersökning		pilot-
161327	helikopterpilot		pilot
161327	pilot	 subst.	pilot
161327	stridspilot		pilot
161331	pilotstudie	 subst.	pilotstudie
161335	pilsk	 adj.	pilsk
161336	pilsnabb	 adj.	pilsnabb
161338	pilsner	 subst.	pilsner
161338	pilsnerflaska		pilsner
161339	pilsnerfilm	 subst.	pilsnerfilm
161340	pilsnerflaska	 subst.	pilsnerflaska
161343	pilspets	 subst.	pilspets
161345	pilt	 subst.	pilt
161349	pilört	 subst.	pilört
161349	vattenpilört		pilört
161350	pimiento	 subst.	pimiento
161351	pimpa	 verb	pimpa
161352	pimpel	 subst.	pimpel
161352	pimpelfiske		pimpel
161352	pimpelspö		pimpel
161354	pimpelfiske	 subst.	pimpelfiske
161356	pimpelspö	 subst.	pimpelspö
161358	pimpinell	 subst.	pimpinell
161359	pimpinella	 subst.	pimpinella
161360	pimpinett	 adj.	pimpinett
161361	pimpla	 verb	pimpla
161361	pimpling		pimpla
161363	pimpsten	 subst.	pimpsten
161363	pimpstenspulver		pimpsten
161363	pimpstenstvål		pimpsten
161366_1	pin	 adj.	pin
161366_2	pin	 subst.	pin
161367_3	pin	 subst.	pin
161368_1	pina	 subst.	pina
161368_1	pinoande		pina
161368_1	pinoredskap		pina
161368_2	pina	 verb	pina
161369	pinakotek	 subst.	pinakotek
161370	pinal	 subst.	pinal
161371	pincené	 subst.	pincené
161372	pincera	 verb	pincera
161373	pincett	 subst.	pincett
161374	pincettgrepp	 subst.	pincettgrepp
161375	pinfärsk	 adj.	pinfärsk
161377	pingel	 subst.	pingel
161378	pingis	 subst.	pingis
161378	pingisboll		pingis
161378	pingisbord		pingis
161381_1	kalaspingla		pingla
161381_1	pingla	 subst.	pingla
161381_2	pingla	 verb	pingla
161382	pingpong	 subst.	pingpong
161383	pingpongboll	 subst.	pingpongboll
161384	pingst	 subst.	pingst
161384	pingstbrud		pingst
161384	pingsthelg		pingst
161385	pingstafton	 subst.	pingstafton
161388	pingstdag	 subst.	pingstdag
161389	pingsthelg	 subst.	pingsthelg
161391	pingstkyrkan	 subst.	pingstkyrkan
161392	pingstlilja	 subst.	pingstlilja
161395	pingströrelsen	 subst.	pingströrelsen
161396	pingstvän	 subst.	pingstvän
161397	kejsarpingvin		pingvin
161397	kungspingvin		pingvin
161397	pingvin	 subst.	pingvin
161398	pinje	 subst.	pinje
161398	pinjedunge		pinje
161398	pinjesilhuett		pinje
161400	pinjenöt	 subst.	pinjenöt
161402	pinjong	 subst.	pinjong
161403	pinka	 verb	pinka
161403	pinknödig		pinka
161405	pinkod	 subst.	pinkod
161406	pinlig	 adj.	pinlig
161407	pinna	 verb	pinna
161408	pekpinne		pinne
161408	pinne	 subst.	pinne
161408	pinnved		pinne
161408	stafettpinne		pinne
161408	taktpinne		pinne
161408	tältpinne		pinne
161409	pinnharv	 subst.	pinnharv
161411	pinnhål	 subst.	pinnhål
161412	pinnig	 adj.	pinnig
161413	pinnmat	 subst.	pinnmat
161414	pinnmo	 subst.	pinnmo
161417	pinnsoffa	 subst.	pinnsoffa
161418	pinnstol	 subst.	pinnstol
161420	pinnved	 subst.	pinnved
161422	pinoande	 subst.	pinoande
161425	pins	 subst.	pins
161426	pinsam	 adj.	pinsam
161427	affenpinscher		pinscher
161427	dobermannpinscher		pinscher
161427	dvärgpinscher		pinscher
161427	mellanpinscher		pinscher
161427	pinscher	 subst.	pinscher
161428	pint	 subst.	pint
161429	pinuppa	 subst.	pinuppa
161430	pinyin	 subst.	pinyin
161431	bondpion		pion
161431	luktpion		pion
161431	pion	 subst.	pion
161432	flygpionjär		pionjär
161432	pionjär	 subst.	pionjär
161432	pionjäranda		pionjär
161432	pionjärinsats		pionjär
161436	pionröd	 adj.	pionröd
161437_1	pip	 subst.	pip
161437_2	pip	 subst.	pip
161438_1	benpipa		pipa
161438_1	gevärspipa		pipa
161438_1	herdepipa		pipa
161438_1	kritpipa		pipa
161438_1	orgelpipa		pipa
161438_1	pep		pipa
161438_1	pipa	 subst.	pipa
161438_1	pipare		pipa
161438_1	pipställ		pipa
161438_1	sjöskumspipa		pipa
161438_1	skorstenspipa		pipa
161438_1	säckpipa		pipa
161438_1	vasspipa		pipa
161438_1	visselpipa		pipa
161438_2	pipa	 verb	pipa
161438_3	pipa	 verb	pipa
161439	pipa ned	 verb	pipa ned
161440	pipa ner	 verb	pipa ner
161441	ljungpipare		pipare
161441	pipare	 subst.	pipare
161441	strandpipare		pipare
161444	pipeline	 subst.	pipeline
161445	pipett	 subst.	pipett
161446	piphas	 subst.	piphas
161447	piphuvud	 subst.	piphuvud
161448	grynpipig		pipig
161448	pipig	 adj.	pipig
161448	småpipig		pipig
161448	storpipig		pipig
161449	pipkrage	 subst.	pipkrage
161450	piplärka	 subst.	piplärka
161450	skärpiplärka		piplärka
161450	trädpiplärka		piplärka
161450	ängspiplärka		piplärka
161451	pipolja	 subst.	pipolja
161452	pippa	 verb	pippa
161453_1	pippi	 subst.	pippi
161453_2	pippi	 subst.	pippi
161454	piprensare	 subst.	piprensare
161457	piprökare	 subst.	piprökare
161460	pipskägg	 subst.	pipskägg
161463	pipstopp	 subst.	pipstopp
161466	piptobak	 subst.	piptobak
161468	pipverk	 subst.	pipverk
161469	pir	 subst.	pir
161469	pirarm		pir
161469	pirhuvud		pir
161472	pirat-	 förled	pirat-
161472	piratkopia		pirat-
161472	piratradio		pirat-
161472	pirattryck		pirat-
161472	piratupplaga		pirat-
161473	luftpirat		pirat
161473	pirat	 subst.	pirat
161473	piratskepp		pirat
161473	piratöverfall		pirat
161475	piratbyxa	 subst.	piratbyxa
161476	piratkopia	 subst.	piratkopia
161478	piratkopiera	 verb	piratkopiera
161479	piratparti	 subst.	piratparti
161480	piratpartist	 subst.	piratpartist
161483	piratsändare	 subst.	piratsändare
161488	piraya	 subst.	piraya
161489	pirhuvud	 subst.	pirhuvud
161491	piri-piri	 subst.	piri-piri
161492	piripiri	 subst.	piripiri
161493	pirk	 subst.	pirk
161494_1	pirka	 verb	pirka
161494_2	pirka	 subst.	pirka
161495	pirog	 subst.	pirog
161496	pirr	 subst.	pirr
161497	nervpirrande		pirra
161497	pirra	 subst.	pirra
161498	pirrig	 adj.	pirrig
161499	piruett	 subst.	piruett
161499	ståpiruett		piruett
161500	piruettera	 verb	piruettera
161501	pisk	 subst.	pisk
161502_1	hårpiska		piska
161502_1	mattpiska		piska
161502_1	piska	 subst.	piska
161502_1	piskrapp		piska
161502_1	pisksmäll		piska
161502_1	pisksnärt		piska
161502_1	ridpiska		piska
161502_2	piska	 verb	piska
161503	piska upp	 verb	piska upp
161504	piskad	 adj.	piskad
161505	piskbalkong	 subst.	piskbalkong
161506	piskklatsch	 subst.	piskklatsch
161507	piskrapp	 subst.	piskrapp
161513	pisksnärt	 subst.	pisksnärt
161515	pisksnärtskada	 subst.	pisksnärtskada
161516	pisksnärtsskada	 subst.	pisksnärtsskada
161517	piskställning	 subst.	piskställning
161519	piss	 subst.	piss
161520	pissa	 verb	pissa
161521	pissa på sig	 verb	pissa på sig
161522	pissmyra	 subst.	pissmyra
161523	pissoar	 subst.	pissoar
161524	pist	 subst.	pist
161524	slalompist		pist
161525	pista	 verb	pista
161526	pistage	 subst.	pistage
161528	pistagegrön		pistasch
161528	pistasch	 subst.	pistasch
161528	pistaschglass		pistasch
161528	pistaschlängd		pistasch
161531	pistill	 subst.	pistill
161532	färgpistol		pistol
161532	häftpistol		pistol
161532	kulsprutepistol		pistol
161532	limpistol		pistol
161532	pistol	 subst.	pistol
161532	pistolhot		pistol
161532	pistolhölster		pistol
161532	pistolskott		pistol
161532	spikpistol		pistol
161532	startpistol		pistol
161532	tjänstepistol		pistol
161532	vattenpistol		pistol
161543	pistong	 subst.	pistong
161544	pita	 subst.	pita
161545	pitabröd	 subst.	pitabröd
161546	pitbull	 subst.	pitbull
161547	pitbullterrier	 subst.	pitbullterrier
161548	pitch	 subst.	pitch
161548	säljpitch		pitch
161549	pitcha	 verb	pitcha
161550	pitepalt	 subst.	pitepalt
161551	pitprops	 subst.	pitprops
161552	pitt	 subst.	pitt
161553	pittoresk	 adj.	pittoresk
161554	pivot	 subst.	pivot
161555	pivotera	 verb	pivotera
161556	pivotfönster	 subst.	pivotfönster
161557	pivothängd	 adj.	pivothängd
161558	pivå	 subst.	pivå
161560	pivåfönster	 subst.	pivåfönster
161561	pivåhängd	 adj.	pivåhängd
161562_1	pix	 subst.	pix
161562_2	pix	 interjektion	pix
161563	megapixel		pixel
161563	pixel	 subst.	pixel
161564	pixla	 verb	pixla
161565	familjepizza		pizza
161565	hämtpizza		pizza
161565	kebabpizza		pizza
161565	pizza	 subst.	pizza
161565	pizzadeg		pizza
161565	pizzasallad		pizza
161567	pizzasallad	 subst.	pizzasallad
161570	pizzeria	 subst.	pizzeria
161571_1	pizzicato	 adv.	pizzicato
161571_1	pizzicatopolka		pizzicato
161571_2	pizzicato	 subst.	pizzicato
161573	pjatt	 subst.	pjatt
161573	swingpjatt		pjatt
161574	pjoller	 subst.	pjoller
161575	pjollra	 verb	pjollra
161576	pjosk	 subst.	pjosk
161577	pjoska	 verb	pjoska
161578	pjoskig	 adj.	pjoskig
161579	känslopjunk		pjunk
161579	pjunk	 subst.	pjunk
161580	pjunka	 verb	pjunka
161581	pjunkig	 adj.	pjunkig
